DATUM,CAS,SUM_of_MNOZSTVO
09/07/2013,405,46229.646859
09/07/2013,420,46476.663624
09/07/2013,435,48249.907823
09/07/2013,450,48531.098277
09/07/2013,465,48019.78185
09/07/2013,480,48696.411032
09/07/2013,495,48420.776493
09/07/2013,510,48941.59138
09/07/2013,525,49058.141575
09/07/2013,540,49096.018115
09/07/2013,555,48315.062044
09/07/2013,570,48201.725249
09/07/2013,585,48955.706345
09/07/2013,600,49414.817875
09/07/2013,615,49135.53813
09/07/2013,630,49396.336171
09/07/2013,645,49663.884164
09/07/2013,660,49568.04216
09/07/2013,675,49421.410504
09/07/2013,690,47662.542643
09/07/2013,705,47057.391444
09/07/2013,720,46791.52094
09/07/2013,735,47136.221641
09/07/2013,750,47388.9223
09/07/2013,765,46997.220091
09/07/2013,780,46466.165071
09/07/2013,795,46287.481427
09/07/2013,810,46073.867249
09/07/2013,825,45564.112627
09/07/2013,840,45285.304551
09/07/2013,855,44762.751575
09/07/2013,870,45040.430206
09/07/2013,885,44572.747594
09/07/2013,900,43412.722664
09/07/2013,915,43056.299441
09/07/2013,930,41908.43007
09/07/2013,945,41760.469227
09/07/2013,960,41082.715978
09/07/2013,975,40939.92528
09/07/2013,990,40597.191928
09/07/2013,1005,40561.995816
09/07/2013,1020,40293.869279
09/07/2013,1035,39543.223876
09/07/2013,1050,39292.703274
09/07/2013,1065,39264.598751
09/07/2013,1080,39615.396161
09/07/2013,1095,39020.165441
09/07/2013,1110,39202.42009
09/07/2013,1125,38960.703779
09/07/2013,1140,39157.342665
09/07/2013,1155,38508.721926
09/07/2013,1170,37601.474798
09/07/2013,1185,36209.572427
09/07/2013,1200,35293.11881
09/07/2013,1215,35200.513831
09/07/2013,1230,35217.077234
09/07/2013,1245,34804.601502
09/07/2013,1260,34889.687078
09/07/2013,1275,34911.273714
09/07/2013,1290,34663.495537
09/07/2013,1305,34767.065192
09/07/2013,1320,34172.895889
10/07/2013,-105,33964.059059
10/07/2013,-90,33876.777204
10/07/2013,-75,33314.07339
10/07/2013,-60,33371.296151
10/07/2013,-45,32702.524972
10/07/2013,-30,32149.566598
10/07/2013,-15,31874.201169
10/07/2013,0,32146.553059
10/07/2013,15,31960.872165
10/07/2013,30,31892.9482
10/07/2013,45,31995.433266
10/07/2013,60,31216.278951
10/07/2013,75,31265.706892
10/07/2013,90,31587.975394
10/07/2013,105,31281.000939
10/07/2013,120,31639.692398
10/07/2013,135,31603.306897
10/07/2013,150,31884.666887
10/07/2013,165,31782.522938
10/07/2013,180,31711.830089
10/07/2013,195,31242.489092
10/07/2013,210,31444.39989
10/07/2013,225,31954.531124
10/07/2013,240,33080.889615
10/07/2013,255,35333.845766
10/07/2013,270,38622.463415
10/07/2013,285,40326.618573
10/07/2013,300,41635.722652
10/07/2013,315,43460.8841
10/07/2013,330,44393.055271
10/07/2013,345,45362.318028
10/07/2013,360,46017.445514
10/07/2013,375,46780.319664
10/07/2013,390,47428.052381
10/07/2013,405,47720.890357
10/07/2013,420,48470.18655
10/07/2013,435,49211.5478
10/07/2013,450,49868.536348
10/07/2013,465,50183.023411
10/07/2013,480,50388.172656
10/07/2013,495,50072.614568
