DATUM,CAS,SUM_of_MNOZSTVO
08/07/2013,420,23744.526093
08/07/2013,435,24226.750322
08/07/2013,450,24807.008397
08/07/2013,465,24680.234521
08/07/2013,480,24641.390793
08/07/2013,495,24214.989903
08/07/2013,510,23981.260885
08/07/2013,525,23388.44908
08/07/2013,540,23453.741077
08/07/2013,555,23318.189235
08/07/2013,570,23296.408926
08/07/2013,585,23558.016557
08/07/2013,600,23701.155373
08/07/2013,615,23566.643499
08/07/2013,630,24050.831279
08/07/2013,645,24171.175325
08/07/2013,660,24302.400474
08/07/2013,675,23648.962445
08/07/2013,690,23632.307054
08/07/2013,705,23053.249177
08/07/2013,720,22264.884422
08/07/2013,735,22650.903476
08/07/2013,750,22952.739592
08/07/2013,765,22874.564784
08/07/2013,780,22535.763841
08/07/2013,795,22180.762813
08/07/2013,810,21686.74687
08/07/2013,825,21848.381233
08/07/2013,840,21883.166769
08/07/2013,855,21656.164813
08/07/2013,870,21941.997916
08/07/2013,885,21610.596503
08/07/2013,900,21579.914038
08/07/2013,915,21124.833902
08/07/2013,930,21013.534819
08/07/2013,945,20715.7571
08/07/2013,960,20191.020974
08/07/2013,975,19988.363667
08/07/2013,990,19490.21943
08/07/2013,1005,19546.845888
08/07/2013,1020,19589.596936
08/07/2013,1035,19826.08491
08/07/2013,1050,20019.425762
08/07/2013,1065,19551.255114
08/07/2013,1080,19482.149717
08/07/2013,1095,19262.367598
08/07/2013,1110,19170.910192
08/07/2013,1125,18933.113665
08/07/2013,1140,19179.487074
08/07/2013,1155,19205.509384
08/07/2013,1170,18786.156268
08/07/2013,1185,17861.221495
08/07/2013,1200,16988.976674
08/07/2013,1215,16143.936788
08/07/2013,1230,15718.944592
08/07/2013,1245,15354.374067
08/07/2013,1260,15403.586037
08/07/2013,1275,15206.639724
08/07/2013,1290,15191.299341
08/07/2013,1305,15176.925464
08/07/2013,1320,14961.362838
09/07/2013,-105,14667.363087
09/07/2013,-90,14795.623997
09/07/2013,-75,14799.729616
09/07/2013,-60,14650.50142
09/07/2013,-45,14570.256467
09/07/2013,-30,14450.66063
09/07/2013,-15,14223.567658
09/07/2013,0,14203.300957
09/07/2013,15,14465.076874
09/07/2013,30,14086.807241
09/07/2013,45,14115.74933
09/07/2013,60,13983.89013
09/07/2013,75,14099.360033
09/07/2013,90,14325.481795
09/07/2013,105,14709.467105
09/07/2013,120,14965.144654
09/07/2013,135,14880.857198
09/07/2013,150,15054.293337
09/07/2013,165,15120.077856
09/07/2013,180,14848.438088
09/07/2013,195,14999.569917
09/07/2013,210,14863.513129
09/07/2013,225,15161.77872
09/07/2013,240,15881.086385
09/07/2013,255,17951.954295
09/07/2013,270,19834.660407
09/07/2013,285,20633.72089
09/07/2013,300,21371.94309
09/07/2013,315,22241.051272
09/07/2013,330,22875.975387
09/07/2013,345,22920.820942
09/07/2013,360,23480.228436
09/07/2013,375,23370.70583
09/07/2013,390,23496.210522
09/07/2013,405,23903.00833
09/07/2013,420,24029.526189
09/07/2013,435,24128.142925
